deal_id,account_id,owner,created_date,stage_date_discovery,stage_date_evaluation,stage_date_proposal,stage_date_negotiation,stage_date_closed_won,stage_date_closed_lost
f2ea6cf0-959c-44b9-b47a-520c5c2ca836,4d4839c9-d87c-46c2-a08d-da9b70530ba6,Isabella,2025-07-21 12:02:42+00:00,2025-07-25 12:02:42+00:00,2025-08-02 12:02:42+00:00,2025-08-14 12:02:42+00:00,,,2025-08-22 12:02:42+00:00
2aefa133-08ac-4b3d-a463-15f43244f930,3e1cfa31-036a-4430-970e-79a4ca305faa,Peter,2025-09-04 17:40:45+00:00,2025-09-06 17:40:45+00:00,2025-09-13 17:40:45+00:00,,,,2025-09-15 17:40:45+00:00
7de556e1-d0cd-4f49-b786-fa4a24e9cdca,f6a8a08f-fc63-4cd7-8a3b-9bf658ca2b25,Olivia,2025-03-02 06:00:29+00:00,2025-03-08 06:00:29+00:00,2025-03-13 06:00:29+00:00,2025-03-15 06:00:29+00:00,2025-03-20 06:00:29+00:00,,2025-03-22 06:00:29+00:00
b5c4b637-1304-4b05-a791-6afca0d4f961,85e1a253-21a6-40ff-9db3-0cddb7eefb9e,Henry,2024-11-29 01:20:22+00:00,2024-11-30 01:20:22+00:00,2024-12-03 01:20:22+00:00,2024-12-07 01:20:22+00:00,2024-12-11 01:20:22+00:00,,2024-12-14 01:20:22+00:00
b33a7bf3-a59b-44e6-8c2a-0991e1f36acd,1f6ca5c4-9aab-4bb0-8006-582fc2d90658,Katherine,2024-10-17 22:43:49+00:00,2024-10-21 22:43:49+00:00,2024-10-24 22:43:49+00:00,2024-10-25 22:43:49+00:00,2024-10-30 22:43:49+00:00,,2024-10-31 22:43:49+00:00
97dcc7ec-1ca2-46bb-99ab-75a01c19ba50,26cbd367-c417-40cb-9866-64a2000aa5dd,William,2025-06-25 21:36:26+00:00,2025-06-29 21:36:26+00:00,2025-07-01 21:36:26+00:00,2025-07-03 21:36:26+00:00,2025-07-07 21:36:26+00:00,,2025-07-10 21:36:26+00:00
ffeb3a42-8712-488b-b60c-5ec740aec2b8,9c4df847-69b4-42c4-991c-7cc2b40ae3ea,Zachary,2025-03-23 17:02:26+00:00,2025-03-26 17:02:26+00:00,2025-04-02 17:02:26+00:00,2025-04-04 17:02:26+00:00,2025-04-14 17:02:26+00:00,,2025-05-02 17:02:26+00:00
086ea632-f37e-4b97-90de-5c77274b0c18,008e0bef-8d37-47db-a10d-fc0917c3478c,Olivia,2025-07-06 22:47:40+00:00,2025-07-09 22:47:40+00:00,2025-07-10 22:47:40+00:00,2025-07-11 22:47:40+00:00,2025-07-16 22:47:40+00:00,2025-07-23 22:47:40+00:00,
8ca52246-0a18-4398-8508-3492c16fb86f,c93ad61c-6a48-4fb7-bc2c-670e7ec110ed,Quinn,2024-11-27 18:29:49+00:00,2024-11-29 18:29:49+00:00,2024-12-04 18:29:49+00:00,2024-12-08 18:29:49+00:00,2024-12-22 18:29:49+00:00,2024-12-27 18:29:49+00:00,
08512e86-4a75-4616-9136-dadc6778d82c,14b7ae65-3419-478a-9702-cc2d07defa7f,Jack,2024-09-22 10:58:34+00:00,2024-09-23 10:58:34+00:00,2024-09-27 10:58:34+00:00,2024-10-01 10:58:34+00:00,2024-10-12 10:58:34+00:00,2024-10-14 10:58:34+00:00,
17085c49-9c7e-43ce-8d7f-82848507368b,32f42669-9be3-445b-8976-f9830a765f0c,William,2025-01-24 15:55:39+00:00,2025-01-26 15:55:39+00:00,2025-01-28 15:55:39+00:00,2025-02-02 15:55:39+00:00,2025-02-03 15:55:39+00:00,2025-02-05 15:55:39+00:00,
be01de0f-f04b-47a4-b3af-fd5cc14903ae,f8eeed48-5079-4166-a69a-87fc75343ce4,Katherine,2025-01-25 07:23:34+00:00,2025-01-31 07:23:34+00:00,2025-02-04 07:23:34+00:00,2025-02-05 07:23:34+00:00,2025-02-06 07:23:34+00:00,,2025-02-10 07:23:34+00:00
c814b6e8-d51b-4f0e-8054-54ca7492be32,40436168-87b3-4659-b4b5-f031b0b09eb5,Samuel,2024-10-29 18:41:24+00:00,2024-11-05 18:41:24+00:00,2024-11-12 18:41:24+00:00,2024-11-14 18:41:24+00:00,2024-11-16 18:41:24+00:00,,2024-11-17 18:41:24+00:00
56c98300-d91f-4e0b-9356-a2e179e68782,5b4ffc57-3936-4ad4-9a40-d3e2ed46d63d,Quinn,2025-08-29 02:08:54+00:00,2025-09-02 02:08:54+00:00,2025-09-05 02:08:54+00:00,2025-09-06 02:08:54+00:00,2025-09-07 02:08:54+00:00,,2025-09-12 02:08:54+00:00
5955a97c-8ac6-4c39-8fd4-4ce98948eed1,de1bf3bd-bad6-4bb0-92e2-64af8fb44619,Henry,2025-05-07 19:28:12+00:00,2025-05-08 19:28:12+00:00,2025-05-10 19:28:12+00:00,2025-05-15 19:28:12+00:00,2025-05-23 19:28:12+00:00,,2025-05-24 19:28:12+00:00
ff7f0b54-43cb-4d45-8242-682a3406d5cc,49f61c6f-95eb-4087-8064-6c86fac5ed3f,Maria,2025-06-03 15:01:25+00:00,2025-06-08 15:01:25+00:00,2025-06-11 15:01:25+00:00,2025-06-14 15:01:25+00:00,,,2025-06-20 15:01:25+00:00
8303356c-a87e-4d21-808e-efea3dae4f71,0341d8cf-f75d-49a0-b05f-dc6a2f1c715b,Maria,2025-05-07 03:47:03+00:00,2025-05-15 03:47:03+00:00,2025-05-19 03:47:03+00:00,2025-05-22 03:47:03+00:00,2025-05-23 03:47:03+00:00,,2025-05-25 03:47:03+00:00
4b30ce39-edfc-42f2-a779-ae5fb1a73df6,74d8684e-c8ef-4a4a-bdb7-2bae86279a62,Isabella,2025-06-23 15:13:26+00:00,2025-06-27 15:13:26+00:00,2025-06-28 15:13:26+00:00,,,,2025-07-02 15:13:26+00:00
ca63bf09-4dca-4ecf-85ef-52d518847176,c83b395c-bd7e-4c54-8fc2-fb1b27724518,Noah,2025-06-02 07:27:36+00:00,2025-06-04 07:27:36+00:00,2025-06-12 07:27:36+00:00,2025-06-14 07:27:36+00:00,2025-06-18 07:27:36+00:00,,2025-06-19 07:27:36+00:00
48a10144-10d5-4836-9f19-4b74a7557a58,f07dbfb0-5663-4ceb-b18a-c901daa379b2,Peter,2025-01-22 05:03:43+00:00,2025-01-24 05:03:43+00:00,2025-01-29 05:03:43+00:00,2025-02-01 05:03:43+00:00,2025-02-10 05:03:43+00:00,,2025-02-13 05:03:43+00:00
9fe65ec1-28f4-4838-aefe-698fbe9c85be,6f0a7fea-ed92-4211-a8d0-f62daebb4c67,Mary,2025-07-04 12:24:52+00:00,2025-07-05 12:24:52+00:00,2025-07-06 12:24:52+00:00,2025-07-14 12:24:52+00:00,2025-07-16 12:24:52+00:00,,2025-07-22 12:24:52+00:00
5194fa7f-c398-4cdd-86a0-75a612b1f93b,fb925f35-6d1c-4f8a-9942-5c0a4ad1c19b,Taylor,2025-01-24 23:33:53+00:00,2025-01-27 23:33:53+00:00,2025-01-30 23:33:53+00:00,2025-02-03 23:33:53+00:00,2025-02-08 23:33:53+00:00,,2025-02-09 23:33:53+00:00
da25a8a6-ecbf-4dbb-ab7e-8586428eedb8,aba6860c-a3b4-4b1d-873d-26a57c5e7822,Samuel,2024-10-18 02:11:58+00:00,2024-10-23 02:11:58+00:00,2024-10-25 02:11:58+00:00,2024-10-28 02:11:58+00:00,2024-10-30 02:11:58+00:00,,2024-11-02 02:11:58+00:00
72ead0ea-34d1-4ec7-82e5-18afa8bcbcb5,8cf1ac41-e1d6-4726-8ab8-a2fa8f01a2d5,Katherine,2025-02-19 12:36:08+00:00,2025-02-21 12:36:08+00:00,2025-02-26 12:36:08+00:00,2025-02-28 12:36:08+00:00,2025-03-02 12:36:08+00:00,,2025-03-04 12:36:08+00:00
272de53e-c21c-478b-b75f-0d5a7895aeb0,eb498f54-0b58-4415-9a6e-0314993bf4ef,Mary,2025-03-23 03:24:48+00:00,2025-03-25 03:24:48+00:00,2025-03-28 03:24:48+00:00,2025-03-31 03:24:48+00:00,2025-04-02 03:24:48+00:00,,2025-04-03 03:24:48+00:00
f0e65e0f-850c-4047-8d12-594dfdd659a1,1f248060-ac9a-4f4d-a6aa-bc0ddfe2178e,Rachel,2025-05-16 11:12:34+00:00,2025-05-21 11:12:34+00:00,2025-06-11 11:12:34+00:00,2025-06-12 11:12:34+00:00,2025-06-18 11:12:34+00:00,,2025-06-19 11:12:34+00:00
e82edfb2-8eca-4dcc-b4bd-25c587877e63,b261455f-2571-4ed9-9ae3-8c58f6b0487f,Peter,2024-12-13 16:37:26+00:00,2024-12-19 16:37:26+00:00,2024-12-23 16:37:26+00:00,2024-12-25 16:37:26+00:00,2024-12-28 16:37:26+00:00,,2024-12-29 16:37:26+00:00
7fe8681b-bc5c-4c7f-a88e-b60ea9f06d12,ccdfc313-4628-4f52-849b-5dfd0a4c2b52,Luke,2025-07-13 09:53:46+00:00,2025-07-17 09:53:46+00:00,2025-07-25 09:53:46+00:00,2025-07-26 09:53:46+00:00,2025-07-29 09:53:46+00:00,,2025-08-02 09:53:46+00:00
2fd0e542-fe63-4ab5-a75a-14acc56211dd,b3591c85-5845-4497-b79f-9b6090eb9670,Luke,2025-03-11 19:20:59+00:00,2025-03-17 19:20:59+00:00,2025-03-25 19:20:59+00:00,2025-03-31 19:20:59+00:00,,,2025-04-05 19:20:59+00:00
bd048c7f-dacc-4351-8722-8bc563dae4c0,6bfc6a5c-b51b-4af9-80e6-d08968da5391,Quinn,2025-06-16 18:40:41+00:00,2025-06-20 18:40:41+00:00,2025-06-21 18:40:41+00:00,2025-06-25 18:40:41+00:00,2025-07-08 18:40:41+00:00,,2025-07-12 18:40:41+00:00
5f7f2642-7526-42a4-a0b7-186ebf072106,dc18c306-849d-467e-a0b6-d33fc9e70ba5,Jack,2025-07-20 14:49:09+00:00,2025-07-22 14:49:09+00:00,2025-07-23 14:49:09+00:00,2025-07-27 14:49:09+00:00,2025-07-30 14:49:09+00:00,,2025-08-02 14:49:09+00:00
7b8a2c72-c308-42cb-a693-6413b1aae1a1,33bb65fa-089a-4cce-b9c2-a20be540661e,Mary,2024-12-23 19:34:18+00:00,2024-12-25 19:34:18+00:00,2024-12-30 19:34:18+00:00,2025-01-03 19:34:18+00:00,2025-01-08 19:34:18+00:00,,2025-01-13 19:34:18+00:00
8dc7988c-9a61-460a-a901-d81fe41583cb,d2595c84-ec29-4e40-8f74-e30479c7dfc4,Katherine,2025-01-30 11:40:06+00:00,2025-02-07 11:40:06+00:00,2025-02-17 11:40:06+00:00,2025-02-20 11:40:06+00:00,2025-02-23 11:40:06+00:00,2025-02-26 11:40:06+00:00,
ad2ebdc2-399e-462e-a6bc-fe23ef146eeb,05058c03-8664-4a37-aace-d827de69926c,Jack,2024-12-24 00:52:18+00:00,2024-12-26 00:52:18+00:00,2024-12-29 00:52:18+00:00,2024-12-31 00:52:18+00:00,2025-01-03 00:52:18+00:00,,2025-01-05 00:52:18+00:00
66dfd760-0343-449b-9e00-a9d921ba9450,7bfc0567-231e-4ed2-adba-1ea01aabbfa0,Noah,2025-03-27 01:52:31+00:00,2025-04-01 01:52:31+00:00,2025-04-05 01:52:31+00:00,2025-04-06 01:52:31+00:00,2025-04-10 01:52:31+00:00,,2025-04-12 01:52:31+00:00
53bfa497-facb-41d7-8739-a2cb8ad05b43,14b63d03-6040-4c0c-a51e-1c4a39a16985,Henry,2025-05-16 06:33:48+00:00,2025-05-21 06:33:48+00:00,2025-05-25 06:33:48+00:00,2025-05-26 06:33:48+00:00,,,2025-05-31 06:33:48+00:00
f2d65fb7-5718-4fd0-93cb-7907b1aacc09,cbefc9ce-06a6-4790-ad06-efb5424d265b,Maria,2024-10-14 20:54:50+00:00,2024-10-15 20:54:50+00:00,2024-11-04 20:54:50+00:00,2024-11-06 20:54:50+00:00,,,2024-11-11 20:54:50+00:00
acafdb14-c674-475b-af77-415d64ef779a,e764e63e-606b-40da-88a9-f5a78d629010,Peter,2025-01-05 11:04:25+00:00,2025-01-14 11:04:25+00:00,2025-01-19 11:04:25+00:00,2025-01-22 11:04:25+00:00,2025-01-24 11:04:25+00:00,,2025-02-01 11:04:25+00:00
f4d27fab-7519-42c6-9ad3-f0ec0a12bb51,95fe74c9-00c4-476e-868b-b80ade93e1a1,Isabella,2025-02-24 17:52:28+00:00,2025-03-01 17:52:28+00:00,2025-03-08 17:52:28+00:00,,,,2025-03-10 17:52:28+00:00
2fd34bc2-14f4-4db5-958b-c284572d37f7,e27659ce-0873-4d06-ab31-785511606416,Mary,2025-02-08 15:49:30+00:00,2025-02-10 15:49:30+00:00,2025-02-12 15:49:30+00:00,2025-02-13 15:49:30+00:00,2025-02-20 15:49:30+00:00,,2025-02-27 15:49:30+00:00
feeac1a4-1e6d-4b96-a7ba-48c30cf54f07,4abe7554-806f-4bf9-b3c1-a7d270120ce4,Isabella,2025-07-22 21:43:21+00:00,2025-07-23 21:43:21+00:00,2025-07-25 21:43:21+00:00,2025-07-29 21:43:21+00:00,,,2025-08-06 21:43:21+00:00
4b1ffce2-fd7a-4e7d-b763-66c915f0ad89,a14109f5-cbcf-468e-ac6c-cf9673a5ef5d,Jack,2025-03-22 05:21:40+00:00,2025-04-04 05:21:40+00:00,2025-04-10 05:21:40+00:00,2025-04-17 05:21:40+00:00,2025-04-19 05:21:40+00:00,,2025-04-26 05:21:40+00:00
b73e43d9-a867-4e28-9b42-29d9ea0a46aa,ef7498ab-0dba-479c-a725-08824b6dc14a,Rachel,2024-10-21 10:34:55+00:00,2024-10-24 10:34:55+00:00,2024-10-27 10:34:55+00:00,2024-10-28 10:34:55+00:00,,,2024-10-30 10:34:55+00:00
f25f620f-a10f-4ab9-91cc-a75b8743f318,867fd77b-f2ed-42ef-89ff-57d9c9a62146,Peter,2025-04-05 06:04:52+00:00,2025-04-10 06:04:52+00:00,2025-04-15 06:04:52+00:00,2025-04-20 06:04:52+00:00,2025-04-22 06:04:52+00:00,2025-04-24 06:04:52+00:00,
d5d5b77b-1c12-4f78-b1ec-526ff92c24ae,377806e1-5e3c-43d5-861e-5a8de6eac6aa,Olivia,2025-05-14 02:53:48+00:00,2025-05-16 02:53:48+00:00,2025-05-19 02:53:48+00:00,2025-05-29 02:53:48+00:00,2025-05-30 02:53:48+00:00,,2025-06-03 02:53:48+00:00
ff0ffc8a-cdaf-4569-882e-5bcac3f2a28c,8b36deba-7590-42bd-8cfe-f71279b2c54f,William,2025-04-07 15:46:46+00:00,2025-04-11 15:46:46+00:00,2025-04-21 15:46:46+00:00,,,,2025-04-22 15:46:46+00:00
e4e18c66-c1de-4eff-85b1-12dff55fe548,cd0486f8-c24e-466d-99d6-51b3e11a9f32,Marissa,2024-10-29 21:49:45+00:00,2024-10-30 21:49:45+00:00,2024-11-07 21:49:45+00:00,2024-11-14 21:49:45+00:00,2024-11-19 21:49:45+00:00,,2024-11-22 21:49:45+00:00
fb7266a9-3eba-4b97-a4c2-31cbd5ab8fb0,5c74dfcf-f892-42d7-93b5-cd21bcb37245,Jack,2024-10-07 00:01:56+00:00,2024-10-15 00:01:56+00:00,2024-10-18 00:01:56+00:00,2024-10-29 00:01:56+00:00,2024-11-03 00:01:56+00:00,,2024-11-05 00:01:56+00:00
313423be-9ef8-4d0e-ad47-3f085f68cd76,eeecb80f-7724-49fe-957a-aa6a7bd9a9b7,Maria,2024-09-29 10:46:04+00:00,2024-09-30 10:46:04+00:00,2024-10-04 10:46:04+00:00,2024-10-09 10:46:04+00:00,2024-10-24 10:46:04+00:00,,2024-10-27 10:46:04+00:00
8fb1dfaf-2bdc-4358-8abc-014a7f4886bd,f87078b4-3970-417b-8b6f-13409c2e9275,Olivia,2024-11-24 12:29:20+00:00,2024-11-27 12:29:20+00:00,,,,,2024-11-30 12:29:20+00:00
f4a85e83-9721-4ebc-b8e0-58ebc6226e21,e1b7166b-c849-448f-9205-4bd72413d530,Rachel,2025-02-14 16:39:58+00:00,2025-02-16 16:39:58+00:00,2025-02-18 16:39:58+00:00,2025-02-21 16:39:58+00:00,2025-02-26 16:39:58+00:00,,2025-02-27 16:39:58+00:00
a53ecfdd-6ccd-44d3-9766-b6bb31bdf4fe,4243e8e0-8307-429e-90c3-86ba4308f959,Marissa,2025-08-24 03:39:08+00:00,2025-08-29 03:39:08+00:00,,,,,2025-09-01 03:39:08+00:00
9251f8fa-9f78-4e5f-926b-38c86f0b6502,343b8ce5-9e58-4194-b13d-8de862c9afa4,Henry,2025-03-22 03:10:47+00:00,2025-03-25 03:10:47+00:00,2025-03-29 03:10:47+00:00,2025-04-01 03:10:47+00:00,2025-04-02 03:10:47+00:00,2025-04-04 03:10:47+00:00,
ec32f26c-e6e5-4ae2-925e-68bc5fa21151,3d27db60-d1d7-4e88-b5bd-d9443b43ae8c,Peter,2025-09-02 21:44:14+00:00,2025-09-03 21:44:14+00:00,2025-09-04 21:44:14+00:00,2025-09-06 21:44:14+00:00,2025-09-12 21:44:14+00:00,,2025-09-15 21:44:14+00:00
65f26c3c-1609-4321-bc37-0b6f7c1bde8e,14a2072a-66e2-4e3f-be3e-84736dffb3db,Jack,2025-03-26 00:15:42+00:00,2025-04-02 00:15:42+00:00,2025-04-04 00:15:42+00:00,2025-04-05 00:15:42+00:00,2025-04-07 00:15:42+00:00,,2025-04-08 00:15:42+00:00
dbe4e06a-d5db-46d3-b82d-b76a05ae7911,da7155dc-bbe9-4c56-975a-82a48efdb679,Noah,2025-01-08 10:11:39+00:00,2025-01-09 10:11:39+00:00,2025-01-12 10:11:39+00:00,2025-01-19 10:11:39+00:00,2025-01-23 10:11:39+00:00,,2025-02-07 10:11:39+00:00
d9099159-f873-42ec-9649-4b6875606568,a7218d95-26df-4056-a899-40e1b0d00fc1,Marissa,2025-08-01 06:40:11+00:00,2025-08-03 06:40:11+00:00,2025-08-07 06:40:11+00:00,2025-08-11 06:40:11+00:00,2025-08-16 06:40:11+00:00,,2025-08-17 06:40:11+00:00
d2360f93-3514-402e-8d1f-2ccf69a0721d,2391a249-601b-4cad-add0-ead0bcfd1841,Peter,2025-08-10 21:35:25+00:00,2025-08-12 21:35:25+00:00,2025-08-18 21:35:25+00:00,2025-08-22 21:35:25+00:00,2025-08-23 21:35:25+00:00,,2025-08-25 21:35:25+00:00
6f195b87-5cff-4eb8-b9f4-1c703408a8fa,c74aaac2-bf7c-479e-8a12-50417c37bd28,Isabella,2025-03-24 18:04:46+00:00,2025-03-26 18:04:46+00:00,,,,,2025-03-27 18:04:46+00:00
3e7f0594-77f6-4691-bd69-2cb0d91e2333,69ff9492-fc9f-4636-b4f3-f1a3756bb377,Mary,2025-01-02 23:24:45+00:00,2025-01-07 23:24:45+00:00,2025-01-12 23:24:45+00:00,2025-01-19 23:24:45+00:00,2025-01-23 23:24:45+00:00,2025-01-25 23:24:45+00:00,
8d375951-1b12-4234-bc61-312b7571f68f,f8bfbae2-09a2-476f-97c4-6c99abd16e93,Samuel,2024-11-19 13:39:37+00:00,2024-11-20 13:39:37+00:00,2024-11-29 13:39:37+00:00,,,,2024-11-30 13:39:37+00:00
2fec7f98-72c2-4efa-bd99-79926f824656,a56c74d1-edef-4fd2-8568-6889556f4177,Katherine,2025-07-25 06:00:37+00:00,2025-07-28 06:00:37+00:00,2025-08-02 06:00:37+00:00,2025-08-05 06:00:37+00:00,2025-08-06 06:00:37+00:00,,2025-08-11 06:00:37+00:00
f0e5526f-bcb9-44a7-83d4-80de431f304f,dca2b988-da99-4466-86e9-580ea2143081,Quinn,2024-09-30 01:38:14+00:00,2024-10-04 01:38:14+00:00,2024-10-08 01:38:14+00:00,2024-10-09 01:38:14+00:00,2024-10-10 01:38:14+00:00,,2024-10-12 01:38:14+00:00
0f7720b8-3348-4faf-8b75-da8ed4c4468d,bbb94adf-13e7-4c75-b15c-1b79f5390f9a,Peter,2025-07-24 09:24:30+00:00,2025-07-28 09:24:30+00:00,,,,,2025-07-31 09:24:30+00:00
5a6e8e7f-3d88-4211-8321-d9cd3f443e16,cd10ad59-f59b-4338-820f-934d01ac82ab,Isabella,2025-08-24 18:37:41+00:00,2025-08-28 18:37:41+00:00,2025-08-31 18:37:41+00:00,2025-09-02 18:37:41+00:00,2025-09-04 18:37:41+00:00,,2025-09-11 18:37:41+00:00
8593da2c-cd0c-4e53-b727-3d385995b257,3ca23c98-cd85-4b23-9629-8a2d0b1e134f,Peter,2025-01-08 02:20:24+00:00,2025-01-11 02:20:24+00:00,,,,,2025-01-14 02:20:24+00:00
5746213c-c258-4bb2-8122-60edfc2db291,c2c1c348-a189-4928-bdc3-f5117f422133,Taylor,2025-06-25 18:07:34+00:00,2025-07-01 18:07:34+00:00,2025-07-04 18:07:34+00:00,2025-07-08 18:07:34+00:00,2025-07-11 18:07:34+00:00,,2025-07-14 18:07:34+00:00
299d368e-743a-40d0-a107-7494dd3d2f0f,96e5c114-f80b-4fcf-ae16-bad047c83219,Marissa,2025-02-18 14:26:52+00:00,2025-02-24 14:26:52+00:00,2025-02-28 14:26:52+00:00,2025-03-03 14:26:52+00:00,2025-03-07 14:26:52+00:00,,2025-03-10 14:26:52+00:00
6af4c83f-8776-4099-bff5-d6ea8e0136f4,31c54fa9-e439-4c4d-8c8e-29706086ddd5,Henry,2024-10-24 11:49:53+00:00,2024-10-26 11:49:53+00:00,2024-11-01 11:49:53+00:00,2024-11-05 11:49:53+00:00,2024-11-08 11:49:53+00:00,,2024-11-11 11:49:53+00:00
54d3bbd1-4515-4ea4-a7c2-64ef7399b4c4,eb956dec-0dfd-4f54-8a76-974fb926cb23,Luke,2024-12-11 13:38:16+00:00,2024-12-12 13:38:16+00:00,2024-12-15 13:38:16+00:00,2024-12-20 13:38:16+00:00,2024-12-26 13:38:16+00:00,2024-12-28 13:38:16+00:00,
488c34af-337f-486a-bf34-03ff2a7e8728,adc0d4f6-e787-4b5b-ac21-7d84faffdf4e,Henry,2024-10-26 14:56:27+00:00,2024-11-01 14:56:27+00:00,,,,,2024-11-04 14:56:27+00:00
aebe5f1e-6d26-43a4-bddc-13e8f29734a7,8cdd4535-d07e-4dd3-b76b-b460edce1bc7,Quinn,2025-01-29 23:01:49+00:00,2025-02-04 23:01:49+00:00,2025-02-06 23:01:49+00:00,,,,2025-02-10 23:01:49+00:00
bddcfc69-1a55-421e-a125-6f09b144ff8c,c2f5cff0-b2c6-4d84-a991-f74e702a1d47,Isabella,2025-05-25 03:23:08+00:00,2025-05-27 03:23:08+00:00,2025-06-06 03:23:08+00:00,2025-06-07 03:23:08+00:00,2025-06-11 03:23:08+00:00,2025-06-13 03:23:08+00:00,
f7c477a3-da9c-460e-8e2f-4db1cab0a393,1bd8db6b-1d78-457e-8df7-5d1ebe981f4a,Olivia,2024-11-28 08:31:53+00:00,2024-12-05 08:31:53+00:00,2024-12-07 08:31:53+00:00,2024-12-09 08:31:53+00:00,2024-12-13 08:31:53+00:00,,2024-12-14 08:31:53+00:00
48695a87-f17f-4d27-933d-cdbddcc9afac,1109b9bd-e8af-4dd1-9be8-d8fe0ef3ee69,Zachary,2025-02-26 13:06:49+00:00,2025-02-27 13:06:49+00:00,,,,,2025-02-28 13:06:49+00:00
23d2e2d2-630b-43b1-8502-a9e799dedff7,0d63e645-4bd4-4bf0-b353-ba3a99917999,Katherine,2024-09-16 14:30:28+00:00,2024-09-19 14:30:28+00:00,2024-10-08 14:30:28+00:00,2024-10-10 14:30:28+00:00,,,2024-10-16 14:30:28+00:00
9bfa9a1f-cf28-4eb1-b62e-9dcc4d43f7fe,9fa423c6-6dee-416d-91ef-1d01a745fac2,Quinn,2024-10-26 19:02:48+00:00,2024-10-27 19:02:48+00:00,2024-10-31 19:02:48+00:00,2024-11-04 19:02:48+00:00,2024-11-11 19:02:48+00:00,,2024-11-14 19:02:48+00:00
1b88341f-7a7e-4462-b5a1-bfab633c6cc7,405b39ac-78c4-44c8-9674-396d59aa2344,William,2025-02-08 23:30:31+00:00,2025-02-11 23:30:31+00:00,2025-02-14 23:30:31+00:00,2025-02-17 23:30:31+00:00,2025-02-19 23:30:31+00:00,,2025-02-24 23:30:31+00:00
1871e935-fd5e-428b-a2f1-d84bd02ee776,a635c7ff-8f36-43e5-bd97-6badb039ab1f,Noah,2025-07-22 01:06:41+00:00,2025-07-25 01:06:41+00:00,2025-07-29 01:06:41+00:00,2025-08-01 01:06:41+00:00,2025-08-10 01:06:41+00:00,2025-08-12 01:06:41+00:00,
56bc4a81-a2ea-4025-bcb3-8f2b747c1f25,dd553380-c57d-4a59-b661-8d0874002fe2,Quinn,2024-11-08 04:12:17+00:00,2024-11-17 04:12:17+00:00,2024-11-18 04:12:17+00:00,,,,2024-11-24 04:12:17+00:00
5f32fb67-9ba7-4b29-8fe9-6629713b878a,16b762f5-a00f-47e5-93e2-320139473dd5,Maria,2025-04-01 23:21:00+00:00,2025-04-04 23:21:00+00:00,2025-04-06 23:21:00+00:00,2025-04-10 23:21:00+00:00,2025-04-11 23:21:00+00:00,,2025-04-12 23:21:00+00:00
d16dbc34-aa81-4a82-ae88-c924ac1911fb,86c0189f-6c6d-4bf0-bfcd-ab1ffcd75c75,Taylor,2024-12-23 00:59:10+00:00,2024-12-30 00:59:10+00:00,2025-01-01 00:59:10+00:00,2025-01-07 00:59:10+00:00,2025-01-10 00:59:10+00:00,2025-01-14 00:59:10+00:00,
599d0ef2-ed22-448a-b011-b6b31954240a,d5f18218-233c-4f0d-ad81-28d8ae776091,Katherine,2025-03-13 04:17:22+00:00,2025-03-14 04:17:22+00:00,2025-03-19 04:17:22+00:00,2025-03-22 04:17:22+00:00,2025-03-25 04:17:22+00:00,,2025-03-28 04:17:22+00:00
922e101a-18cd-4b66-bbde-0278d517d70b,25da9993-52fc-4972-a4ca-a595c2ccb902,Katherine,2025-07-10 04:45:20+00:00,2025-07-13 04:45:20+00:00,2025-07-17 04:45:20+00:00,2025-07-21 04:45:20+00:00,2025-07-27 04:45:20+00:00,,2025-07-29 04:45:20+00:00
6996a495-bfa8-4953-ae44-e73314ae6dd0,e13f5922-f027-42c1-9249-cc3f7f7af00e,Marissa,2025-03-28 19:46:07+00:00,2025-04-02 19:46:07+00:00,2025-04-14 19:46:07+00:00,2025-04-15 19:46:07+00:00,2025-04-17 19:46:07+00:00,2025-04-19 19:46:07+00:00,
b386cc4e-58a7-4322-a72e-40ab606bf1c8,8d72ae07-d194-434c-9490-b2ebad606359,Samuel,2024-12-05 08:42:12+00:00,2024-12-12 08:42:12+00:00,2024-12-21 08:42:12+00:00,2024-12-23 08:42:12+00:00,2024-12-26 08:42:12+00:00,2024-12-29 08:42:12+00:00,
df2c8501-13a8-4f8f-9539-afba49f7bc90,a3ed7265-17cd-4b43-a8f1-9f08b07c5aee,Quinn,2025-01-01 09:16:35+00:00,2025-01-08 09:16:35+00:00,2025-01-12 09:16:35+00:00,2025-01-20 09:16:35+00:00,2025-01-26 09:16:35+00:00,,2025-01-27 09:16:35+00:00
3738628f-b819-48d6-abba-40baf986d963,6b465b51-9849-4295-9eaf-29f2500916fb,Isabella,2025-08-11 18:13:14+00:00,2025-08-15 18:13:14+00:00,2025-08-17 18:13:14+00:00,2025-08-18 18:13:14+00:00,2025-08-20 18:13:14+00:00,,2025-08-22 18:13:14+00:00
ff2a8f90-12d0-4fdf-90cb-f59f9a1719ae,d8f62be3-a9da-477c-8f39-1f8d7e7b9df5,Peter,2025-03-11 16:05:12+00:00,2025-03-19 16:05:12+00:00,2025-03-25 16:05:12+00:00,,,,2025-03-30 16:05:12+00:00
9a85af5c-e8d4-40d8-9922-fb2cbd7f8800,c01b45bb-0ad2-4684-b3dd-a495a8c97d29,Peter,2025-05-19 16:56:42+00:00,2025-05-21 16:56:42+00:00,2025-05-22 16:56:42+00:00,2025-05-25 16:56:42+00:00,2025-05-30 16:56:42+00:00,,2025-06-03 16:56:42+00:00
