account_id,account_name,account_domain,description,industry,country,employee_band,created_date,linkedin_url,source,campaign,apis_cloud,health_tech,integration_patterns,tech_stack_confidence,is_prev_stedi_customer,icp,icp_reason,icp_confidence
1660b2fb-ca1c-41fd-8977-32f5ac7b8add,GPW Psychiatry,gpwpsychiatry.com,"At GPW Psychiatry we're more than just a clinic; we're a sanctuary for healing and growth. Founded with a vision to transform mental health care, we bring together a blend of warmth, expertise, and innovative treatments to support each individual's unique journey. Our team, led by experienced professionals, is dedicated to creating a nurturing environment where every patient is heard, understood, and empowered. With a commitment to excellence in every aspect of our service, we're not just treating symptoms; we're nurturing holistic well-being. Join us in redefining mental health care, one patient at a time.",Medical Practices,United States,51-200,2025-04-20 00:07:12+00:00,https://www.linkedin.com/company/gupta-psychiatry,direct,Direct-None,AWS|Azure|Twilio Authy for MFA,HIPAA compliance|X12 EDI transactions|HL7 standards|FHIR APIs,REST API integration|Webhook notifications,0.9,False,True,They utilize HIPAA compliant X12 EDI transactions for healthcare data exchange.,0.85
d6a39fd3-8989-42cf-bd3b-4c2b214539ee,MMC Government Solutions,marshallmadisoncompanies.com,"At MMC Consulting, we transform challenges into opportunities through business process improvement, program management, and IT services, enabling our customers to achieve greater efficiency, agility, and mission success. By optimizing procurement and implementing strategic solutions, we enhance government operations with measurable impact. We also invest in upskilling the workforce, equipping teams with the knowledge and tools to adapt, innovate, and lead in an evolving landscape.",Government Administration,United States,2-10,2025-08-20 14:41:51+00:00,https://www.linkedin.com/company/mmcconsulting2,paid_search,SEM-NonBrand,AWS (Amazon Web Services) for data storage and processing|Twilio for communication services,HIPAA compliance for handling sensitive health data|FHIR API standards for interoperability in healthcare,REST APIs for integration with healthcare providers and EHR systems,0.76,False,False,No clear evidence of handling X12 transactions or EDI services found.,0.5
43ecce95-8c86-4f68-a1be-206acc5616b1,Sedaru,,"Sedaru Drives the Automated Utility, delivering value throughout your digital transformation. Sedaru creates the digital enterprise with real-time GIS, CMMS, Field Mobility, Network Monitoring and Modeling, offering today’s only turnkey utility management system.

Our vision is to enable every utility to access data and run their business from an app, instead of paper. Achieve operational excellence by saving time, resources, and rainforests.

Sedaru's mission is to operate the world’s leading utility management software as the singular, exclusive interface for utilities to access the information, automation, and control of the business and assets they run.",Utilities,United States,11-50,2025-01-28 21:34:48+00:00,https://www.linkedin.com/company/sedaru,referral,Partner-Intro,,,,0.8,False,False,No public evidence of alignment with X12 data exchange or clearinghouse capabilities.,0.4
497e19c5-b2c8-43f8-9d5f-a9d03dc544da,HLM Venture Partners,hlmvp.com,"HLM is a leading healthcare investment firm, providing capital to innovative and category-defining healthcare technology and services companies. HLM works with leading growth-oriented healthcare companies that are improving the quality of healthcare while reducing overall costs. HLM has built an extensive network of talented investment professionals, deep strategic relationships and experienced industry veterans. Since its founding 40 years ago, HLM has invested more than $1 billion, building more than 100 companies.",Venture Capital and Private Equity Principals,United States,11-50,2024-10-26 20:29:02+00:00,https://www.linkedin.com/company/hlm-venture-partners,outbound,OB-ABM-T1,AWS Lambda|AWS S3|AWS EC2|Google Cloud Platform (GCP)|Azure Functions,FHIR API|HL7 V2|X12 EDI,RESTful API integrations|Event-driven architecture via AWS SNS|Data pipelines using AWS Glue,0.89,False,False,Focus on venture capital rather than direct healthcare data exchange.,0.4
ed19e21e-bd1a-4894-925b-5f5f5c2c5fcb,Arise Vascular,arisevascular.com,"A partnership with Arise Vascular puts doctors in charge of their own facilities and enables them to care for their patients on their terms. With over 50 years’ experience working in the outpatient sector, our executive team works directly with physicians to develop and manage one-off ambulatory surgery centers & office-based catheterization labs. You focus on being a physician, we’ll focus on making your facility your reality.

We provide the following management services and
expertise:
• Revenue Cycle Management
• Development
• Pre-opening Services
• Financial Pro Forma & Forecasting
• Physician Recruiting
• Syndication and Capitalization
• Building Site Design and Construction
• Equipment Purchasing
• Benefit Administration
• Negotiate Contracts
• Expense Management Control
• Group Purchasing Contracts
• Consulting Services
• Legal, Governance and Regulatory Items:
• Licensing, Certifications and Accreditation
• Compliance and Liability Insurance
• Policies, Procedures and Bylaws

We develop each project individually, allowing you to work directly with the Arise Vascular principals during each stage of your project.  We develop and manage highly-profitable facilities through the United States, including facilities in Texas, Oklahoma, and Louisiana.",Hospitals and Health Care,United States,201-500,2025-01-27 19:07:45+00:00,https://www.linkedin.com/company/arisevascular,paid_search,SEM-NonBrand,AWS|GCP|Azure,HIPAA|X12 837|X12 835|FHIR,API Integrations|Cloud Data Management,0.72,False,True,Focus on X12 transactions aligns with ICP criteria in healthcare data exchange.,0.8
ef9ba245-2701-42ba-8455-6e3bd2fde4b0,Comfy,comfyapp.com,"Comfy is on a mission to create amazing workplace experiences for everyone—from the people who operate the building to the people who fill it. With expertise in machine learning, UX design, and enterprise service, we create great relationships between people and their workplaces.",Information Technology and Services,United States,51-200,2025-07-03 19:14:39+00:00,https://www.linkedin.com/company/comfy-by-building-robotics-,referral,Partner-Intro,AWS|Firebase Cloud Messaging|Twilio API,HIPAA Compliant Infrastructure|FHIR APIs for Health Data Exchange,RESTful APIs for Integration with EHRs|WebSockets for Real-time Notifications,0.9,False,False,No clear evidence of X12 use cases or clearinghouse operations found.,0.3
a3174827-2efd-4af9-8117-2d8de9ec1d22,"St. Jude Medical Center, Inc.",stjudemedicalcenter.org,St. Jude Medical Center is a non-profit facility and is one of Southern California's most-respected and technologically-advanced hospitals.,Medical Practices,United States,"1,001-5,000",2024-11-19 05:12:10+00:00,https://www.linkedin.com/company/st.-jude-medical-center-inc.,outbound,OB-Prospecting,AWS Lambda|Azure Cloud Services|AWS S3|Azure SQL Database,FHIR|HL7|X12 837|CCDA|EHR Integration,Event-Driven Architecture using AWS|Batch Processing with Apache Airflow,0.88,False,True,Focus on EDI and X12 transactions indicates strong alignment for API-driven healthcare data exchange.,0.9
debec357-2b98-4411-a968-12d64f25c4bc,Recontact,recontact.in,We're building an AI tool that audits 1000s of customer calls that lending companies make for compliance and agent performance.,Software Development,United States,2-10,2025-08-12 11:42:38+00:00,https://www.linkedin.com/company/getrecontact,paid_search,SEM-Competitor,,,,0.43,False,False,No clear evidence of X12 transaction involvement or healthcare integration value.,0.2
fe121784-dce3-417c-95b0-5bf30a50dab7,TopStitch Scrubs,topstitchscrubs.com,"TopStitch Scrubs creates managed uniform programs that are easy to set up and simple to use – for both admins and employees. Our custom websites take the burdensome tasks of logistics, embroidery, and voucher management out of the equation - allowing you to save valuable time and money and focus on more important things. We offer all the market-leading scrub brands - as well as outerwear, business and casual wear, accessories, and more - so you can outfit your entire team cohesively with a simple, streamlined process.",Retail Apparel and Fashion,United States,51-200,2025-04-03 03:26:36+00:00,https://www.linkedin.com/company/topstitch-scrubs,referral,Customer-Referral,AWS|AWS Lambda|Dynamodb|S3,HIPAA compliance,,0.52,False,False,No evidence found of X12 transactions or related use cases.,0.1
cfdc8314-805a-4e14-bbce-70d57d7747da,Sybron Dental Specialties,sybrondental.com,"At Sybron Dental Specialties, a Danaher company, we develop innovative technologies and manufacture and market products for the dental and medical professions—serving clinicians worldwide and, ultimately, improving the health and beauty of their patients.

* For a list of our current job opportunities, please visit: http://www.sybrondental.com/jobopenings.php",Medical Equipment Manufacturing,United States,"1,001-5,000",2025-04-07 23:20:41+00:00,https://www.linkedin.com/company/sybron-dental-specialties,paid_social,PS-Meta-SMB,AWS|AWS Lambda|AWS API Gateway|AWS RDS,HIPAA compliance|FHIR|HL7 V2,RESTful APIs|SOAP Web Services,0.86,False,False,No relevant X12 or EDI use cases found on their website.,0.25
41b8071b-ab96-487f-a038-e48cfcb9dd30,Book of Business Marketplace,millybooks.com,"Buy, sell, and value insurance books of business.

We connect independent insurance agents looking to sell a book of business or a slice – a chosen group of accounts – with other agents looking to grow their business. 

We believe in simplifying the process of accessing liquidity and strategic growth for independent insurance agents. Our platform is built around the idea that buying and selling books of business or slices of accounts shouldn’t be a complex and cumbersome process. Instead, we keep agents first and introduce transparency, simplicity, and convenience into transactions.",Insurance Agencies and Brokerages,United States,2-10,2024-12-25 09:40:10+00:00,https://www.linkedin.com/company/bookofbusinessmarketplace,outbound,OB-Prospecting,,,,0.76,False,False,No relevant evidence of X12 transactions or healthcare data exchange usage found.,0.2
24ad4d10-f675-464d-b873-2889c49a62a3,Huminn,huminn.com,"Huminn is a business and technology transformation partner focused on delivering holistic impact for clients across multiple dimensions including health and performance. We take a end to end approach, delivering clients with a combination of consulting, implementation and business process improvement enabling rapid value creation. The areas of focus includes Business Consulting, Salesforce, Artificial Intelligence & Machine Learning, Engineering Services.",IT Services and IT Consulting,United States,11-50,2025-08-02 01:06:48+00:00,https://www.linkedin.com/company/huminn,paid_search,SEM-Competitor,AWS|GCP|Snowflake,FHIR|HL7,API Integration|Real-time Data Streaming,0.76,False,False,No evidence found of direct engagement with X12 or clearinghouse use cases.,0.2
098788fc-fc98-4695-adc9-efc379659b76,IVme Wellness + Aesthetics,ivmenow.com,"IVme Wellness + Aesthetics is committed to helping you take control of your health with personalized health, wellness and restorative treatments including: IV hydration, hormone balancing, cosmetic injectables, vitamin shots, medical weight loss and nutritional testing. Since opening our doors in 2012, our team has continued to demonstrate our unrelenting commitment to helping people through ongoing education, additional centers, exceptionally trained medical staff, an expanding menu of elective medical treatments, and superior customer service.

All of our therapies are administered by experienced, board-certified physicians, registered nurses and certified medics. Walk-ins are welcome, appointments are recommended, and mobile hydration stations are available based on availability.",Wellness and Fitness Services,United States,11-50,2024-09-14 03:01:07+00:00,https://www.linkedin.com/company/ivme-wellness,direct,Direct-None,,HIPAA|X12|FHIR,,0.42,False,False,"Company focuses on wellness and aesthetics, not X12 data exchange.",0.2
d0283257-8ada-49a7-8a72-08a13d9e5ef9,"Canon Medical Research USA, Inc.",medical.canon,"Canon Medical Research USA, Inc. is a multi-modality R&D center that continues to attract and retain the best and brightest. Employees are consistently driven to leverage their strengths in helping the organization and the community at large by developing the next generation of medical imaging systems.",Medical Equipment Manufacturing,United States,51-200,2024-12-18 17:11:33+00:00,https://www.linkedin.com/company/cmruillinois,events,Conf-HIMSS,AWS|Azure|GCP,FHIR|HL7|HIPAA Compliance,REST APIs|SOAP APIs,0.76,False,False,No evidence found linking to X12 transactions or clearinghouse activities.,0.1
39b66319-e919-4341-99a0-2ca6d5f9463f,Sequel Mobility,wesequel.com,"Sequel Mobility is a technology platform that fills the service gaps for transportation providers by offering an on-demand pool of drivers and AI-powered transportation management tools. Our approach ensures the delivery of safe, reliable, and cost-effective transportation services enabled by advanced technology and a passion to promote inclusive mobility for all.","Technology, Information and Internet",United States,11-50,2025-01-31 07:08:34+00:00,https://www.linkedin.com/company/sequel-mobility,paid_search,SEM-Brand-US,AWS|Google Cloud Platform|Twilio,HIPAA Compliant API|FHIR API,RESTful API|Webhooks,0.9,False,False,No public evidence of X12 use cases or EDI integration found.,0.2
6a88dc8c-ebff-46d5-bc44-90fd7a6c49bc,Metrodora Institute,metrodora.co,"Advancing care, diagnostics, and therapeutics for people living with complex multisystem disorders.",Medical and Diagnostic Laboratories,United States,11-50,2025-02-21 17:28:41+00:00,https://www.linkedin.com/company/metrodorainstitute,paid_social,PS-LinkedIn-MM,AWS Lambda|AWS S3|AWS RDS,HIPAA compliance|HL7 FHIR|X12 EDI,API integrations for healthcare data|Data ingestion and processing via AWS services,0.8,False,True,"Metrodora utilizes X12 EDI for healthcare data, aligning with target ICP.",0.85
a1522955-b5d4-4d16-b4bf-c6b94f343184,"Southern Health Partners, Inc.",southernhealthpartners.com,"Southern Health Partners is a leading provider of healthcare services to county and city correctional facilities! As the pioneer 25 years ago, we continue to be the leader in customized inmate medical solutions.  We currently contract with over 250 facilities in 14 states.  
 
Our medical, dental, and mental health services are tailored to the needs of each jail facility. In addition to improved quality of care and cost savings, we greatly reduce risk through tight controls and by providing insurance liability coverage for our program.",Medical Practices,United States,"1,001-5,000",2025-02-20 14:01:23+00:00,https://www.linkedin.com/company/southern-health-partners-inc,referral,Partner-Intro,,HIPAA|HL7|X12|EDI|FHIR,,0.55,False,True,"Engaged in HIPAA X12 transactions, which aligns with API-first data exchange needs.",0.75
eda9b84b-cead-4d75-bda0-c4cd32fef925,Aveus,aveus.com,"Aveus, a division of Medecision, is a boutique strategic consulting firm working with senior leaders in healthcare to solve complex business problems and deliver rewarding and sustainable outcomes. Our capabilities are deeply rooted in over 20 years of market research, customer-centered strategy, experience design, innovation, change management and process improvement. Working across health plans, providers, medical device, life sciences and social services, we bring a broad perspective on how to improve patient, provider and employee experiences and achieve next-level performance.",Business Consulting and Services,United States,11-50,2024-10-24 20:16:04+00:00,https://www.linkedin.com/company/aveus,outbound,OB-Prospecting,AWS|Azure|GCP,HIPAA|FHIR,Streaming Data Processing|Cloud Integration,0.62,False,False,No specific evidence found linking Aveus to X12 healthcare transactions or clearinghouse services.,0.3
da70ba7c-008f-421c-a753-e2310eca7273,North Medics,northmedics.com,"North Medics is the healthcare industry's premier recruitment and staffing partner. Our mission is clear: to seamlessly connect healthcare professionals and organizations while upholding the highest standards of quality patient care.

What sets us apart?

Expertise: Our team boasts extensive healthcare industry knowledge, ensuring we understand your unique needs and can provide tailored solutions.

Personalization: We're committed to matching the right candidate to the right position by getting to know your specific requirements, values, and objectives.

Quality Assurance: We rigorously vet all candidates to guarantee competence, professionalism, and ethics.

Timely Solutions: Recognizing the 24/7 nature of healthcare, we offer swift responses to staffing needs, whether temporary, permanent, or contract.

Our Services:

Recruitment: We attract top healthcare talent, from physicians, nurses to  technicians and administrative staff.

Staffing Solutions: We provide flexible staffing solutions, accommodating both seasonal demands and long-term requirements.

Consulting: Our strategic consulting services help healthcare organizations optimize staffing processes and improve retention.

Career Support: We guide healthcare professionals to their ideal opportunities, offering resume optimization and interview preparation.

Get in touch with North Medics Today:

Whether you're a healthcare facility seeking dependable staffing or a professional looking to advance your career, North Medics is your trusted partner. Together, we shape healthcare's future by ensuring the right people are in the right place at the right time.

Contact us today to achieve your healthcare recruiting and career goals.",Hospitals and Health Care,United States,11-50,2024-11-22 02:46:45+00:00,https://www.linkedin.com/company/northmedics,referral,Partner-Intro,AWS Lambda|AWS S3|AWS EC2|Google Cloud Firestore,HL7|FHIR|HIPAA compliance,RESTful APIs|Webhook integrations,0.74,False,False,No evidence found of X12 transactions or clearinghouse involvement on their site.,0.2
3dd640a2-b5d7-4637-890d-9c786787833f,Peptide Logic,peptidelogic.com,Peptide Logic is a biopharmaceutical company combining the advantages of synthetic peptides and recombinant antibodies to create transformative peptide-antibody conjugates (PACs) for pain and other selected therapeutic areas.,Biotechnology Research,United States,2-10,2024-10-05 16:02:06+00:00,https://www.linkedin.com/company/peptide-logic,paid_search,SEM-NonBrand,AWS|GCP,HIPAA compliance|HL7 FHIR framework,API integrations for EHRs|Data streaming via AWS Kinesis,0.9,False,False,No evidence of X12 or EDI use cases found on the company's site.,0.3
4ee4983b-7af2-4c46-b1cd-1fa8bd829914,Johnson & Johnson MedTech | Neurovascular,jnjmedtech.com,"As Johnson & Johnson MedTech, we are an emerging leader in neurovascular care, changing the trajectory of stroke through our portfolio of CERENOVUS products. We strive to give patients a new lease on life after stroke and are inspired by our long heritage of supporting neurovascular care and a renewed dedication to helping physicians protect people from a lifetime of hardship. We’re proud to help over 150,000 patients around the world each year.",Hospitals and Health Care,United States,"5,001-10,000",2025-03-28 08:59:33+00:00,https://www.linkedin.com/company/johnson-johnson-medtech-neurovascular,paid_search,SEM-NonBrand,,HIPAA compliance framework|HL7 FHIR API,API integration with EHRs,0.71,False,False,No relevant evidence found for X12 use cases related to healthcare data exchange.,0.3
9dabc6d5-d814-41b3-a6f1-1bdb1d75d762,IPwe,ipwe.com,"IPwe is a global financial technology company revolutionizing the IP space. Our mission is to become the go-to IP business analytics company—leveraging cutting-edge technology and world-class Clarivate data sets—to enable businesses to understand their portfolios from a financial viewpoint and make informed decisions to maximize value and innovation.

IPwe is a global financial technology company revolutionizing the IP space. Our mission is to become the go-to IP business analytics company—leveraging cutting-edge AI and blockchain technology—to enable businesses to understand their portfolios from a financial viewpoint and make informed decisions to maximize value and innovation.",Financial Services,United States,11-50,2025-01-06 17:11:20+00:00,https://www.linkedin.com/company/ipwe-com,direct,Direct-None,AWS|Azure,FHIR|X12 EDI for claims processing,REST APIs for data exchange|Webhooks for real-time notifications,0.52,False,True,"Uses X12 EDI for claims processing, indicating alignment with API-first healthcare data exchange.",0.7
0a7aea98-7f2a-4e50-803f-2d574c780c5d,Deactivated Account,,deactivated account,Hospitals and Health Care,United States,Self-employed,2025-03-25 22:35:00+00:00,https://www.linkedin.com/company/deactivatedaccount,referral,Customer-Referral,,,,0.8,False,False,No public evidence of alignment with X12 data exchange or clearinghouse capabilities.,0.4
0b4b112f-7549-4400-97bf-4c59b6ebd73d,Cleverley + Associates,cleverleyassociates.com,"Cleverley + Associates is the trusted leader in hospital pricing solutions. 

We provide independent, objective consulting to hospitals and organizations serving the healthcare industry.

Cleverley + Associates' goal is to enhance the financial performance of hospitals with quality benchmarking and consultative services to in financial, operating, and clinical areas. We’re experts on data interpretations, pricing transparency, and revenue efficiency.


Data
Data drives our solutions and ideas, so we focus a great deal of attention to this part of our process. Our expertise in data integration, standardization, aggregation and privacy & security results in actionable intelligence and trust-worthy results.

Solutions
Our consultants, researchers, and analysts are dedicated to transforming data into meaningful and actionable solutions. Backgrounds in education, hospital finance, billing & coding, cost management, and regulatory affairs provide the experience necessary to create custom solutions for our clients. We tailor the scope of each project around the specific client needs. 

Ideas
We encourage development, creative thinking, and collaboration.  This environment helps us transform solutions we develop for one client into ideas that may benefit others.  We have a long history of thought leadership and educational commitment that has produced a variety of industry-leading strategies, concepts, and metrics.",Hospitals and Health Care,United States,11-50,2025-04-03 15:44:41+00:00,https://www.linkedin.com/company/cleverley-&-associates,events,Conf-RevenueSummit,Amazon Web Services (AWS)|Google Cloud Platform (GCP),HIPAA compliance|FHIR|HL7|X12,API integrations for healthcare data exchange|Cloud services for healthcare compliance,0.7,False,True,They focus on X12 healthcare data exchange and API integrations.,0.8
b263b6cc-a7f3-4566-857f-d355928a5e7d,Affinity Health,affinityhealthcorp.com,"Our Mission
Affinity Health provides quality healthcare, medical treatment, and clinical research that supports global advancements in medicine.

Our Vision
Affinity Health advances the reaches of medicine for the overall betterment of healthcare everywhere. Our team of experts and skilled support staff passionately serve patients and the medical community in a variety of ways, including: phase 2, 3, and 4 clinical trials and research studies; non-research medical services; patient recruitment services; training and support for clinical research centers.

Our Values
In everything we do, the patients’ needs come first. Through compassion, teamwork, innovation, and excellence—we are committed to healing.

Our Services
     Research studies and clinical trials
     Medical services
     Clinical research training
     Patient recruitment",Research Services,United States,11-50,2025-05-14 12:41:28+00:00,https://www.linkedin.com/company/affinityhealthcorp,referral,Partner-Intro,AWS Lambda|AWS S3|AWS RDS,HIPAA compliance|HL7 version 2.5.1|FHIR R4,RESTful API integration|Webhooks for real-time notifications,0.89,False,True,Focus on HIPAA compliance and healthcare integration suggests potential X12 use.,0.85
6d4fb523-5fae-4825-9429-c09e7a554494,Pharmacy Healthcare Solutions,pharmhs.com,"Pharmacy Healthcare Solutions (PHS)  partners with health systems nationwide to solve big healthcare challenges including: lowering readmissions, increasing medication adherence, growing revenue streams, compliance for 340B and optimizing supply chain processes. PHS leverages deep knowledge of healthcare delivery and vast client experience to deliver innovative solutions that help you capitalize on the dynamic changes in the healthcare marketplace.",Hospitals and Health Care,United States,201-500,2025-03-19 02:54:09+00:00,https://www.linkedin.com/company/pharmacy-healthcare-solutions-ltd-,direct,Direct-None,,HIPAA|EDI X12|FHIR|HL7,,0.86,False,True,Engages in EDI X12 transactions as a healthcare solutions provider for payers and providers.,0.8
5950cc69-39ff-42d2-b0ab-7f5829f3a969,Texas Medical Center Innovation Factory,tmc.edu,"Texas Medical Center Innovation Factory is shaping the future of health care by uniting promising innovators with the best minds in science and medicine at the member institutions of the Texas Medical Center.
 
Located in a former cookie factory, TMC Innovation is home to the TMCx Accelerator, TMC Biodesign, TMC Accelerator for Cancer Therapeutics, Johnson & Johnson Innovation’s JLABS @ TMC, the Johnson & Johnson Center for Device Innovation @ TMC, and ABB Robotics for Healthcare.",Program Development,United States,11-50,2025-04-24 20:28:41+00:00,https://www.linkedin.com/company/tmcinnovation,paid_search,SEM-Competitor,AWS Lambda|Google Cloud Storage|Azure Functions,FHIR|HL7 V2|HIPAA Compliance,REST API|Event-driven architecture,0.9,False,False,No clear evidence of engagement with X12 transactions or clearinghouse services found.,0.2
44e90d6c-bc2c-496f-92ab-f2adf03401cf,Peninsula Regional Medical Center,tidalhealth.org,"TidalHealth includes hospitals TidalHealth Peninsula Regional and TidalHealth Nanticoke; health campuses such as McCready, Ocean Pines and Millsboro Pavilions, and doctor's offices in 29 locations, joined to improve the health of the communities we serve. Join us: https://www.mytidalhealth.org/careers",Hospitals and Health Care,United States,"1,001-5,000",2025-04-02 17:20:36+00:00,https://www.linkedin.com/company/peninsularegional,paid_search,SEM-Brand-US,,HIPAA|FHIR|HL7,,0.81,False,False,No public evidence of X12 transactions or clearinghouse activities found.,0.3
6dcea340-5d14-4705-a4a3-ab1da5a51d76,Pave,pave.dev,"Pave helps consumer and SMB credit risk teams increase approvals through AI-powered cashflow analytics. 

100 million+ US consumers and businesses are financially underserved, simply because their data is not recognized by the traditional financial system.

We solve this by transforming transaction data, loan performance outcomes, and credit reports into Cashflow-driven Attributes and Scores, enabling increased financial access to new customer segments without increasing risk. 

Our mission is to build a future where every person and business has access to equitable credit solutions. 

We’re growing quickly and are hiring data scientists, data analysts, and sales. Would love to hear from you! Howdy@pave.dev",Financial Services,United States,11-50,2025-04-26 11:39:19+00:00,https://www.linkedin.com/company/pave-dev,direct,Direct-None,AWS Lambda|AWS S3|PostgreSQL on Heroku,HIPAA compliance|FHIR API integration,RESTful API for third-party integrations|Webhook notifications for event-driven architecture,0.86,False,False,No mention of X12 or clearinghouse use cases found.,0.2
e35229e6-ac32-4ca8-8ffd-7e8c16bee66c,PayFi,payfi.io,"PayFi has reinvented Wires, Checks and ACH.

We enable merchant service providers, processors, banks, and fintechs to cost effectively move money between bank accounts in real-time, with flexibility, precision & 24x7x365 availability.

Our simple and secure revolutionary A.I. based payment platform provides businesses with payment infrastructure needed to delight their customers and win against their competitors.

Our customers include:

* Credit Card Processing and Merchant Service Providers that need to pay their merchants daily 
* Loan & Medical Insurance companies that need to pay both businesses and individuals daily 
* Businesses that need to pay each other daily",IT Services and IT Consulting,United States,11-50,2025-04-13 11:00:05+00:00,https://www.linkedin.com/company/payfi,direct,Direct-None,AWS Lambda|Amazon RDS|Amazon S3,HIPAA compliance|HL7 messaging|FHIR standard,API-based integration|Asynchronous messaging|ETL processes,0.91,False,False,No clear evidence of X12 EDI use cases or clearinghouse capabilities found.,0.2
4a70ff11-3ed9-4f68-8653-845a5c997208,Lakechief,lakechief.com,"Lakechief makes data management easy for modern businesses with its AI-powered platform. Our solution improves data quality, making your downstream data dependencies more reliable and your data operations smoother. We use AI to automate tasks like data extraction, classification, quality checks, security, and syncing. This means you need fewer data engineers and can focus on bigger projects while our AI keeps your data in check.

Our platform offers real-time alerts, better data security, and can grow with your needs. Lakechief ensures your data lakes are clean and well-managed, leading to better insights and decisions. Optimize your data processes, improve data privacy, and get comprehensive data analysis with Lakechief.",Data Infrastructure and Analytics,United States,2-10,2024-12-25 02:26:48+00:00,https://www.linkedin.com/company/lakechief,paid_social,PS-Meta-SMB,,HIPAA|HL7,,0.8,False,False,No evidence of X12 or clearinghouse use cases found on their site.,0.1
89084a4b-c91e-4efd-a6d8-8448dfa5a3ca,Wax Custom Communications,waxcom.com,"We are a healthcare marketing and advertising agency that helps our clients get more patients, reach professional audiences, and grow their brands by combining our deep expertise in data, marketing, strategy, and technology with world-class creative execution and we’re single-mindedly focused on one objective – delivering results for you!",Marketing Services,United States,11-50,2024-11-29 15:32:27+00:00,https://www.linkedin.com/company/wax-custom-communications,content,Webinar-EDI-Modern,AWS|Azure|Google Cloud Platform,HIPAA|FHIR|HL7,EDI integration|X12 transaction sets,0.7,False,True,Engaged in EDI integration and supports healthcare transaction sets including X12.,0.8
8e467b0e-7eee-4082-8b35-c726479e18eb,FreelanceRecruiters,freelancerecruiters.com,"Where critical industry demand in Healthcare, Construction & Manufacturing meets expert recruitment",Staffing and Recruiting,United States,2-10,2025-06-14 15:00:29+00:00,https://www.linkedin.com/company/freelance-recruiters,referral,Customer-Referral,,,,0.16,False,False,No evidence found of X12 transactions or healthcare data exchange.,0.1
d10235a5-cbf8-4240-8d1d-9406c58f530e,ARM - Accounts Receivable Management,arm1.com,"Accounts Receivable Management, Inc. is a leading provider for Receivable Management Solutions.With a commitment to excellence, Accounts Receivable Management, Inc. employs the staff, knowledge, and technology to provide seamless solutions that equate to increased effectiveness and returns for our clients.ARM’s innovative approach to service and collections encompasses a wide spectrum of various market sectors. In today’s ever changing business environment, ARM is poised to provide a customized program for all of your recovery needs.",Financial Services,United States,"501-1,000",2025-01-03 17:50:40+00:00,https://www.linkedin.com/company/arm---accounts-receivable-management,content,Ebook-AI-101,AWS S3|AWS Lambda|Azure SQL Database,HIPAA Compliance|X12 837|HL7 FHIR,REST API|SOAP API|Webhook Integration,0.62,False,True,ARM's health tech includes HIPAA X12 specifications and integration capabilities suggest alignment with API-first healthcare exchange.,0.75
a73b7810-47bd-41a0-8f43-eda9e7132436,Food Forest Ai,foodforest.ai,"Enter the Food Forest.

An ai tool built and designed for how sourcing should work ~ vast, simple and ready for teams who need it done yesterday.

Early access is now open.","Technology, Information and Internet",United States,2-10,2025-03-19 21:19:31+00:00,https://www.linkedin.com/company/foodforest,paid_search,SEM-Competitor,AWS Lambda|Amazon S3,HIPAA Compliance|FHIR,RESTful API|Webhook Integration,0.77,False,False,No evidence of X12 or clearinghouse use cases on the company's site.,0.2
8d96dadf-69f3-4545-86a2-05649157dbfc,CoreLogic Restoration Solutions,corelogic.com,"We offer an expansive suite of robust technology solutions developed specifically for restoration professionals and insurance carriers to run their businesses more efficiently so they can focus on what’s most important: putting people’s lives back together. 

DASH: A cloud-based solution designed to help restoration businesses run more efficiently. With real-time documentation, DASH empowers restoration businesses to easily manage projects from anywhere, with the confidence of built-in compliance and data tracking. 
 
MICA Mobility: This simple, efficient, and comprehensive water mitigation solution offers real-time auditing and automatic equipment calculations. MICA allows contractors and adjusters to eliminate paperwork and provide detailed reports upon job completion. 
 
ProAssist: A real-time customer communication portal that helps restoration professionals keep homeowners updated every step of the way on every job. ProAssist allows instant photo sharing, text message alerts, documentation, and digital signatures. 
 
LuxorCRM: The most customizable online CRM software for restoration contractors to build relationships, track leads, and drive sales with proven sales methodologies that work in the restoration industry. Gain visibility of your sales processes and manage your sales team to higher success levels with LuxorCRM. 
 
QAAssist: Provides automated estimate reviews with documented suggestions of scope changes, including identifying missing items and flagging potential oversights. With QAAssist, estimates are more consistently accurate, benefiting everyone in the claim workflow. 
 
SettleAssist: Brings accuracy and consistency to the settlement process by streamlining the collection and input of claims estimate information for both field and desk adjusters through an intuitive inspection application. 
 
FieldAssist: Facilitates collaboration between field inspectors and desk adjusters and guides the inspector through documenting the claim.",IT Services and IT Consulting,United States,201-500,2024-11-11 16:45:24+00:00,https://www.linkedin.com/company/next-gear-solutions,events,Conf-RevenueSummit,AWS|Azure|Google Cloud Platform (GCP)|Kafka|dbt,HIPAA|X12|EDI|FHIR|HL7,Microservices architecture|Event-driven architecture,0.58,False,False,No evidence of focus on X12 transactions or healthcare data exchange on their site.,0.3
